laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
121,17.3,4,2.0,564.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.0,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
122,15.6,8,1.7,1118.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
123,15.6,6,2.1,479.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.4,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
124,15.6,16,1.8,2241.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
125,15.6,8,2.2,629.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
126,17.3,16,2.5,1271.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.8,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
127,15.6,4,2.1,451.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,3.0,256000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
128,15.6,4,1.86,259.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.6,500000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
129,14.0,8,1.63,812.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.6,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
130,14.0,4,1.65,277.99,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.5,64000.0,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
131,17.3,16,2.8,1396.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
132,17.3,8,2.5,928.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
133,15.6,8,2.36,638.99,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
134,15.6,4,2.2,449.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.0,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
135,14.0,8,1.6,884.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,1.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
136,15.6,4,2.2,572.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
137,15.6,8,2.05,598.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
138,14.0,8,1.63,988.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
139,15.6,4,1.9,252.36,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,1.1,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
140,17.3,8,3.0,938.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
141,15.6,4,2.2,499.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,1000000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
142,13.3,4,1.32,699.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.5,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
143,17.3,4,3.0,655.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,2.7,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
144,14.0,8,1.75,1116.02,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
145,15.6,8,2.4,869.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
146,15.6,4,2.1,602.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1366,768,2.3,500000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
147,15.6,4,1.86,369.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,256000.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
148,14.0,8,1.25,1099.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,1.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
149,12.5,8,0.97,2014.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3840,2160,1.2,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
150,15.6,4,2.0,344.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.1,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
151,17.3,16,2.9,2029.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
152,15.6,4,2.1,447.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.0,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
153,15.6,16,2.56,1249.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,512000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
154,15.6,8,2.62,899.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,1000000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
155,15.6,4,1.9,498.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1366,768,2.5,128000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
156,17.3,16,2.8,1890.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1920,1080,2.8,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
157,14.0,4,1.48,1082.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1920,1080,2.7,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
158,15.6,6,1.91,619.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1920,1080,1.6,256000.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
